Height (in),Weight (lbs),40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,ProBowl,POS_C,POS_DB,POS_DE,POS_DT,POS_K,POS_LB,POS_OG,POS_OT,POS_QB,POS_RB,POS_S,POS_TE,POS_WR
0.47654123215750616,-0.045834406148734866,-0.44243005187553075,-0.17100333302941875,-0.6474536469704403,-0.12694932876090448,-0.10499845178688537,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28756283036048585,-0.3120750468939097,0.11119023611575228,0.48536829713664753,-0.8864267345797952,-0.8547668927341406,0.20897600503318636,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24976715000108396,-0.8223696083221613,0.9253377184558748,-2.6323969461521672,-2.200778716431247,-2.102454145259688,0.8369249186733299,-0.24661738309077305,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6022211876097168,-0.8667430484463572,-0.7680890448115786,-0.9914678707370016,0.6668983348810115,0.28894642208094473,-0.9684282080420809,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3253585107198878,0.30915311484483154,0.9904695170430861,-0.9914678707370016,-1.8423190850172146,-1.0627147681550653,0.48370365475075,1.0947127882884566,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8922937161109487,0.5975804756521043,0.11119023611575228,1.3058328348442303,-1.0059132783844726,-1.4786105189969143,-0.026504837581865694,0.11450997074209535,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7911995894067372,-1.4214110499988046,-0.8657867426923941,-1.976025315986101,-0.8864267345797952,-0.23092326647136677,-1.2431558577596444,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.514336912516908,-0.3786352070802034,-0.27960055540750395,-1.647839500903068,-1.364372909798505,-0.5428450796027536,0.13048239082817017,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9678850768297578,0.863821116397279,1.902314697264024,0.15718248205361438,-0.8864267345797952,-0.5428450796027536,0.8369249186733299,1.5848141970616352,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47654123215750616,-1.2661040095641194,-0.9309185412796025,-1.976025315986101,-0.050020927947053144,0.28894642208094473,-1.1646622435546248,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46835077682759524,-0.48956880739069286,-0.40986415258192366,-0.0069104254879021965,-1.6033459974078597,-1.686558394417839,-0.26198568019692126,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6573291786246155,-0.44519536726649706,-0.34473235399471525,0.15718248205361438,-1.12539982218915,-0.9587408304446029,1.8180950962360531,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.47654123215750616,-1.0886102490673362,0.013492538234939672,-0.6353862613719107,-0.6474536469704403,-0.23092326647136677,0.13048239082817017,-0.24661738309077305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7329205393434247,-1.2882907296262172,-1.1588798363348376,-1.647839500903068,-0.5279671031657629,0.08099854666002014,0.36596323344322224,-0.7367187918639537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.27937237503057494,-0.11239456633502856,0.013492538234939672,-1.4837465933615512,0.06946561585762429,0.39292035979140705,0.5229504618532581,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.677812548328526,-1.554531370371392,-0.7680890448115786,-2.4683040386106505,-0.8864267345797952,0.08099854666002014,0.6406908831607858,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3836375607832057,1.773476638943293,2.260539589493676,-0.4991891481124519,-1.7228325412125371,-2.9342456469433866,1.3863802181084537,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-3.340822484142301,-1.7098384108060773,-0.47499595116913496,-1.647839500903068,-0.7669401907751177,-0.5428450796027536,0.0127419695206424,-0.16923295012658615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.27937237503057494,-1.0442368089431404,-0.6703913469307631,-0.8437842539496366,0.06946561585762429,-1.0627147681550653,0.0519887766231505,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6277239535951246,0.9969414367698665,1.6743534022087887,0.32127538959513097,-2.200778716431247,-2.2064280829701506,0.679937690263294,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.2998557447344854,-1.2217305694399236,-0.7680890448115786,-0.896293984362922,-0.7669401907751177,0.08099854666002014,-0.4582197157094652,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.156863478626778,0.9081945565214748,2.1628418916128633,-0.8273749631954851,-1.8423190850172146,-2.2064280829701506,1.3471334110059454,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.24157669467117304,-1.132983689191532,-1.1914457356284418,-1.8119324084445845,0.7863848786856888,0.6008682352123317,-0.9684282080420809,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.035285982218656,-0.9554899286947488,0.8276400205750621,-0.8273749631954851,-2.439751804040602,-0.9587408304446029,1.033158954185874,0.06292034876597226,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8167023553921448,1.3519289577634328,2.3256713880808872,0.32127538959513097,-2.6787248916499564,-1.2675434254446758,1.4256270252109653,1.5848141970616352,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.723798684017839,1.1522484772045518,1.544089805034369,-0.17100333302941875,-1.4838594536031822,-1.686558394417839,1.1508993754934016,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.3549637357493841,-1.0220500888810424,0.4042833297581988,-2.9605827612352003,-0.6044384912007564,-0.20700926079796003,0.20897600503318636,0.06292034876597226,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7033153143139284,1.1522484772045518,1.5115239057407648,0.8135541122196807,-1.7228325412125371,-2.414375958391075,2.9562525022088124,1.5848141970616352,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.035285982218656,-1.15517040925363,-0.47499595116913496,-1.8119324084445845,-0.4084805593610854,-0.12694932876090448,0.09123558372566208,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1363801089228675,-0.6670625678874761,-0.5401277497563434,-0.6632820556539685,-1.12539982218915,-0.23092326647136677,-0.14424525888939346,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2998557447344854,-1.3326641697504131,-1.224011634922046,-1.1555607782785182,-0.288994015556408,0.39292035979140705,0.5621972689557662,-0.7367187918639537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9678850768297578,0.06509919416175464,-0.8006549441051828,-0.0069104254879021965,-0.288994015556408,0.28894642208094473,-0.8506877867345531,-0.16923295012658615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.02299306784465642,-0.5339422475148886,-0.34473235399471525,-0.0069104254879021965,-0.6474536469704403,-0.33489720418182906,-0.26198568019692126,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2620600643750781,-1.1107969691294342,0.07862433682214807,-1.8119324084445845,-1.2448863659938274,-1.0627147681550653,-0.811440979632045,-0.6851291698878283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.9423823108443554,-1.0442368089431404,-0.7029572462243702,-0.9914678707370016,-0.5279671031657629,0.28894642208094473,-1.5571303145797162,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09858442856346561,-0.44519536726649706,-0.08420515964587583,-0.33509624057093534,-0.6474536469704403,0.39292035979140705,0.24822281213569794,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02299306784465642,0.4866468753416147,-0.6378254476371589,1.6340186499272635,-0.288994015556408,0.18497248437048244,0.40521004054573034,1.0947127882884566,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.400949871438697,-0.0014609660245390684,0.3065856318773833,0.3229163186705464,-0.5279671031657629,-0.022975391050442166,0.16972919793067826,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21197146964167668,0.13165935434804832,-0.08420515964587583,1.469925742385747,-0.6474536469704403,-1.2706626435759898,0.16972919793067826,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8085119000622338,-0.9111164885705529,-0.9634844405732096,-0.6632820556539685,-0.4084805593610854,-0.022975391050442166,-0.026504837581865694,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6951248589840174,-0.6448758478253782,-1.224011634922046,-0.8273749631954851,-0.288994015556408,0.6008682352123317,-0.06575164468437379,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.6400168679691187,-1.15517040925363,-1.061182138454022,-1.8119324084445845,0.42792524727165654,0.18497248437048244,-1.4001430861696804,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.799390044736648,1.1300617571424538,1.2509967113919254,0.32127538959513097,-1.2448863659938274,-0.33489720418182906,1.0724057612883853,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.21197146964167668,-1.0442368089431404,-0.7680890448115786,-1.976025315986101,0.06946561585762429,-0.33489720418182906,-1.203909050657133,-0.24661738309077305,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1946591589861852,0.7085140759625937,0.6322446248134311,-0.8273749631954851,-1.0059132783844726,-0.7507929550236783,0.5621972689557662,1.0947127882884566,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1363801089228675,-0.8001828882600635,-0.7029572462243702,-2.796489853693684,1.2643310539043986,1.0167639860541808,-0.14424525888939346,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.043476437548567,0.7528875160867895,1.2835626106855296,0.649461204678164,-1.6033459974078597,-0.646819017313216,1.778848289133545,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7329205393434247,-0.9554899286947488,-1.0286162391604179,-0.540212374997831,-0.6474536469704403,0.18497248437048244,0.32671642634071413,-0.6851291698878283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.9883684465336684,1.551609438322314,2.0977100930256523,0.9743651616103669,-2.798211435454634,-2.6223238338119996,1.8180950962360531,1.5848141970616352,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8085119000622338,-1.0664235290052382,-0.7029572462243702,-2.796489853693684,0.18895215966230172,0.28894642208094473,-0.6544537512220091,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.156863478626778,-0.02364768608663697,0.11119023611575228,-0.9914678707370016,-0.7669401907751177,0.18497248437048244,0.7976781115708217,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2242643840156764,-0.9998633688189446,-0.7029572462243702,-0.0069104254879021965,-0.4084805593610854,-0.7507929550236783,-0.6544537512220091,-0.6851291698878283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2324548393455872,-0.0014609660245390684,-0.5075618504627392,-0.17100333302941875,0.42792524727165654,0.9127900483437186,-1.5571303145797162,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09039397323355466,-0.0014609660245390684,0.11119023611575228,-0.17100333302941875,-0.7669401907751177,-0.8547668927341406,-0.811440979632045,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5439421375464044,-0.7558094481358677,-0.5401277497563434,-0.9914678707370016,-0.050020927947053144,-0.12694932876090448,-1.1646622435546248,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.24157669467117304,-0.8889297685084551,-0.47499595116913496,-1.8119324084445845,1.144844510099721,0.9127900483437186,-0.26198568019692126,-0.8398980358161999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6573291786246155,-0.8445563283842593,-1.0937480377476263,-2.6323969461521672,-0.4084805593610854,-0.12694932876090448,0.7584313044683136,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8922937161109487,-0.02364768608663697,-0.34473235399471525,0.15718248205361438,-0.8864267345797952,-0.23092326647136677,-1.0861686293496087,-0.16923295012658615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9678850768297578,-0.5117555274527907,1.0556013156302944,-1.4837465933615512,-2.0812921726265694,-1.9984802075492258,0.4444568476482419,-0.24661738309077305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2998557447344854,-0.9776766487568467,-0.24703465611389974,-2.1401182235276175,-1.0059132783844726,-0.33489720418182906,-0.5367133299144814,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.156863478626778,0.3978999950932231,0.8927718191622706,0.32127538959513097,-1.961805628821892,-0.5428450796027536,0.0519887766231505,1.4558401421213252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9678850768297578,0.08728591422385253,-0.34473235399471525,-1.4837465933615512,-1.0059132783844726,-0.646819017313216,0.0519887766231505,-0.16923295012658615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1108773429374652,-0.467382087328595,-0.019073361058667422,0.15718248205361438,-0.6474536469704403,-1.2706626435759898,1.3078866039034374,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.677812548328526,-1.4657844901230004,-0.9309185412796025,-0.8437842539496366,-0.288994015556408,-0.5428450796027536,-0.7721941725295369,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6400168679691187,-1.0664235290052382,-1.0286162391604179,-1.8119324084445845,-0.16950747175173056,0.28894642208094473,-0.3012324872994293,-0.8398980358161999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.31716805538997683,-0.09020784627293067,-0.6378254476371589,1.3058328348442303,0.42792524727165654,0.49689429750186936,-0.41897290860695713,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7329205393434247,-1.4879712101850984,-1.061182138454022,-0.8437842539496366,-0.4084805593610854,0.28894642208094473,-1.5178835074772046,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1864687036562744,-1.1107969691294342,-0.8006549441051828,-0.8437842539496366,-0.288994015556408,-0.022975391050442166,-1.203909050657133,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4305550964681933,-0.6670625678874761,0.24145383329017198,-0.6632820556539685,-0.8864267345797952,-1.374636581286452,-1.2824026648621527,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9974903018592541,-0.7114360080116718,-0.8657867426923941,-0.8273749631954851,-0.4084805593610854,0.18497248437048244,-1.046921822247097,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02299306784465642,-0.3120750468939097,-0.18190285752669133,-0.4991891481124519,0.30843870346697916,1.120737923764643,-0.22273887309440965,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0607887482040637,-0.24551488670761595,0.3391515311709875,-0.6632820556539685,-1.0059132783844726,-0.8547668927341406,0.32671642634071413,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24976715000108396,-1.15517040925363,-0.27960055540750395,-2.796489853693684,-0.4084805593610854,0.28894642208094473,-0.7721941725295369,-0.6851291698878283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.46835077682759524,-1.1995438493778257,-0.5726936490499505,-2.796489853693684,-0.5279671031657629,0.28894642208094473,-0.6544537512220091,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43874555179810426,-0.06802112621083277,-0.05163926035227163,-0.33509624057093534,-1.0059132783844726,-0.5428450796027536,0.32671642634071413,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02299306784465642,-0.9554899286947488,0.1437561354093594,-0.6353862613719107,-1.7228325412125371,-0.8547668927341406,0.40521004054573034,-0.24661738309077305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1864687036562744,-1.15517040925363,-1.2891434335092573,-1.8119324084445845,-0.050020927947053144,-0.23092326647136677,-1.007675015144589,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8841032607810376,-1.1107969691294342,0.4694151283454072,-2.1401182235276175,-1.4838594536031822,-1.0627147681550653,0.287469619238206,0.06292034876597226,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.073081662578058,-1.2217305694399236,-1.0286162391604179,-0.4991891481124519,0.6668983348810115,0.39292035979140705,-0.18349206599190157,-0.7367187918639537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6655196339545264,-0.20114144658342017,-0.14933695823308712,0.3229163186705464,-0.288994015556408,0.28894642208094473,0.0519887766231505,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.27937237503057494,0.5753937555900063,0.8602059198686663,-0.6632820556539685,-1.8423190850172146,-2.2064280829701506,1.0724057612883853,1.0947127882884566,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5899282732357173,-0.48956880739069286,-0.24703465611389974,-0.05613829775035729,-0.288994015556408,0.28894642208094473,0.287469619238206,-0.4013862490191446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09858442856346561,0.2869663947827336,0.6973764234006424,0.15718248205361438,-1.7228325412125371,-1.374636581286452,0.5621972689557662,1.0947127882884566,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9974903018592541,-0.0014609660245390684,-0.8983526419859983,0.48536829713664753,-0.6474536469704403,0.28894642208094473,-0.22273887309440965,-0.2982070050668961,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.27937237503057494,0.3757132750311252,0.5019810276390114,0.15718248205361438,-0.8864267345797952,-0.33489720418182906,1.7396014820310368,1.0947127882884566,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
